stressor,gene,n_environments,mean_beta,std_beta,cv,icp_score,environments
HLU,NPAS3,3,-0.3423765676216542,0.2884228365400802,0.8424140638514431,0.5427661564358487,analog_spleen|analog_skin_analog|analog_brain
combined_flight,CIMAP1B,4,0.4413836531866357,0.37182914520692883,0.8424171164474153,0.5427652571575211,flight_thymus|flight_gastrocnemius|flight_liver|flight_kidney
HLU,SLC16A5,3,0.3363701105644046,0.2833692628619441,0.84243294252286,0.542760594928731,analog_spleen|analog_skin_analog|analog_brain
IR,SNX7,3,0.09791354776396216,0.08248752348746324,0.8424525975083789,0.542754804846724,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,CILK1,3,0.10058039357208583,0.08473458330251561,0.8424562626048008,0.5427537251745855,analog_spleen|analog_skin_analog|analog_brain
HLU,CNNM3,3,-0.24554908967034972,0.20687069158882124,0.8424820105179932,0.5427461404189565,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,TMEM120A,3,-0.23733830725105745,0.19995349441515975,0.8424830188123197,0.5427458434024584,analog_spleen|analog_skin_analog|analog_brain
HLU,GPM6A,3,0.22212709423057508,0.18714070463372362,0.8424938184126773,0.5427426621498832,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ESRRB,3,0.5049515275276243,0.42542613554426667,0.8425088578001858,0.5427382320397218,analog_spleen|analog_skin_analog|analog_brain
IR,ENSMUSG00000103424,2,-0.19961058328791836,0.16817477746048917,0.8425143288890624,0.5427366204543693,analog_spleen|analog_skin_analog
HLU,GM5431,3,-0.3694502473061099,0.3112744559298634,0.8425341635498248,0.5427307779593084,analog_spleen|analog_skin_analog|analog_brain
IR,COL4A3,3,0.29533728124786485,0.24883497409449667,0.8425450799864114,0.5427275624688515,analog_spleen|analog_skin_analog|analog_brain
HLU,HROB,3,0.6293588625537705,0.53026321663611,0.8425450841224323,0.5427275612505732,analog_spleen|analog_skin_analog|analog_brain
IR,ENSMUSG00000111398,2,0.3267313373623541,0.2752866292349505,0.8425473681672065,0.5427268884786969,analog_spleen|analog_skin_analog
HLU,ENSMUSG00000082029,3,0.6886593807769151,0.5802358212971188,0.8425585080972307,0.54272360720457,analog_spleen|analog_skin_analog|analog_brain
HLU,CYTH4,3,-0.28288325264918124,0.23834825360253775,0.84256756286509,0.5427209401456388,analog_spleen|analog_skin_analog|analog_brain
HLU,GMPPA,3,0.0950238269818179,0.08006526167500563,0.8425808912931346,0.5427170143386182,analog_spleen|analog_skin_analog|analog_brain
HLU,WSB2,3,0.12277040053680814,0.1034481690543635,0.8426148954424363,0.5427069988815469,analog_spleen|analog_skin_analog|analog_brain
HLU,ERHRT-PS,3,0.3244243037364813,0.27337462534255885,0.8426453300550698,0.5426980350961591,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,SSC5D,3,0.5378843487640174,0.4532547585740539,0.8426621052888182,0.5426930944798803,analog_spleen|analog_skin_analog|analog_brain
HLU,SYCN,2,1.0811898476383839,0.9110861330951849,0.8426698921032025,0.5426908011497443,analog_spleen|analog_skin_analog
IR,IGKV15-103,3,0.7452939864581235,0.6280425441476541,0.8426775939648146,0.5426885328585022,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ASPA,3,0.561929370071466,0.4735252936181642,0.8426775997048593,0.5426885311679968,analog_spleen|analog_skin_analog|analog_brain
IR,ZFP280D,3,-0.0964251015188269,0.08125711771551303,0.8426967210083874,0.5426828997952335,analog_spleen|analog_skin_analog|analog_brain
IR,ENSMUSG00000097345,2,-0.179274765720466,0.151083769456512,0.8427497757790376,0.5426672753641996,analog_spleen|analog_skin_analog
IR,H13,3,0.06590078831790556,0.05554401255648265,0.8428429026629438,0.542639852021559,analog_spleen|analog_skin_analog|analog_brain
IR,ENSMUSG00000092323,3,-0.6041796562379224,0.5092324445373526,0.8428493717669476,0.5426379471487608,analog_spleen|analog_skin_analog|analog_brain
HLU,ENSMUSG00000098078,3,-0.733789507192947,0.6184869530680785,0.8428669886425385,0.5426327598046581,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000086175,2,0.7392700890311694,0.6231802883590336,0.8429669978028718,0.5426033136741836,analog_skin_analog|analog_brain
IR,H4C4,3,-0.0798207341917121,0.06728676369959301,0.8429734897578279,0.5426014023302109,analog_spleen|analog_skin_analog|analog_brain
IR,1600012H06RIK,3,0.06988216636784587,0.05890942743539851,0.8429822607720645,0.5425988200131013,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,SARS2,3,0.20575027009745414,0.1734475015231839,0.8430001117278239,0.5425935645020086,analog_spleen|analog_skin_analog|analog_brain
HLU,FSBP,3,0.23898798557280473,0.20148499830086125,0.84307584322646,0.5425712694760382,analog_spleen|analog_skin_analog|analog_brain
IR,TMC5,2,0.5190047210296775,0.43756092576810196,0.8430769648047278,0.5425709393020106,analog_skin_analog|analog_brain
HLUxIR,FER1L4,2,1.0410158101401776,0.8776620349251517,0.8430823293297419,0.5425693600804373,analog_spleen|analog_skin_analog
IR,SFT2D2,3,-0.020306551700494432,0.017120408412947374,0.8430977264068322,0.5425648275034913,analog_spleen|analog_skin_analog|analog_brain
HLU,TEX30,3,0.38655763654945324,0.32590979580032425,0.8431078942493532,0.542561834345174,analog_spleen|analog_skin_analog|analog_brain
combined_flight,2310005A03RIK,3,-0.1354902475915782,0.114237226037768,0.8431398364477481,0.5425524315763707,flight_skin|flight_liver|flight_kidney
IR,MED13,3,-0.06247800180349067,0.05267803337464154,0.8431452833139922,0.5425508282244528,analog_spleen|analog_skin_analog|analog_brain
combined_flight,GM15204,2,-0.582424341031377,0.491075416532053,0.8431574388173448,0.5425472501370509,flight_liver|flight_kidney
HLU,ATPAF1,3,0.1321474373174855,0.11142292531761977,0.8431712845611515,0.5425431745688759,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,SLC25A21,3,1.236700726843898,1.0427512491759139,0.8431718569405859,0.5425430060872695,analog_spleen|analog_skin_analog|analog_brain
combined_flight,MTAG2,3,-0.13966484617013852,0.11776530123634944,0.843199299054033,0.5425349285414878,flight_skin|flight_eye|flight_kidney
HLUxIR,LDLRAP1,3,0.4369162711239261,0.36843384245002964,0.8432596036284218,0.5425171788236008,analog_spleen|analog_skin_analog|analog_brain
HLU,MSTN,3,-0.7166459599504122,0.6043224014444215,0.8432649235097512,0.5425156130546362,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,GM8494,3,-0.5072773416800503,0.42778781036206043,0.8433016308238204,0.5425048094559942,analog_spleen|analog_skin_analog|analog_brain
combined_flight,INVS,6,0.3430719079300701,0.2893486875933269,0.8434053621461212,0.5424742818561537,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
IR,ENSMUSG00000103398,2,-0.18467439505503638,0.1557649035641225,0.8434569539228475,0.5424590999383064,analog_spleen|analog_skin_analog
HLU,ENSMUSG00000109115,2,-1.0802467177995858,0.9111718850738962,0.8434849828439447,0.54245085222083,analog_spleen|analog_skin_analog
IR,NT5DC1,3,0.027929981543415566,0.023561586099409015,0.843594730601205,0.5424185605444289,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,WHRN,3,0.18456331020456995,0.15569686468643618,0.8435959653642201,0.5424181972552974,analog_spleen|analog_skin_analog|analog_brain
IR,KDR,3,0.15792841785658232,0.13323114877773634,0.8436173156316216,0.5424119157057282,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,GRB10,3,0.4710302073698693,0.39738499574997727,0.8436507652560932,0.5424020746473069,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,PRAM1,3,0.47719516881545737,0.402594885130065,0.8436692376533441,0.5423966401222913,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,HOXD8,2,-0.18903548203384427,0.15949114242809556,0.8437100795491438,0.5423846249430591,analog_spleen|analog_skin_analog
HLUxIR,IMP3,3,-0.05955027182042023,0.05024597978987268,0.8437573399771724,0.5423707221756097,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,GM5380,3,-0.7041816125565389,0.5941609583532265,0.8437609658002256,0.5423696555838419,analog_spleen|analog_skin_analog|analog_brain
HLU,CHAF1A,3,0.2993280029200187,0.2525810504970121,0.8438269964359982,0.5423502323878201,analog_spleen|analog_skin_analog|analog_brain
HLU,ABCF1,3,0.18322921435897865,0.15462022196605577,0.8438622719806295,0.5423398565044805,analog_spleen|analog_skin_analog|analog_brain
IR,GM6375,3,0.1512645332698226,0.12764866403410513,0.8438770175063511,0.5423355194005262,analog_spleen|analog_skin_analog|analog_brain
combined_flight,AU040972,2,0.1080828182880538,0.09120928829554861,0.8438833192578444,0.5423336658864596,flight_thymus|flight_eye
HLU,RNF144A,3,-0.23664366770929238,0.19970261627011035,0.8438958766965252,0.5423299724448505,analog_spleen|analog_skin_analog|analog_brain
HLU,PRRG4,3,0.5187662797589211,0.4377848200290694,0.8438960592978767,0.5423299187378178,analog_spleen|analog_skin_analog|analog_brain
HLU,EN1,2,-1.7577729166518892,1.4836275223420974,0.8440382187273613,0.5422881097823107,analog_skin_analog|analog_brain
HLU,MFSD4B4,3,-0.13672030055073894,0.11539935631602104,0.8440542846023099,0.5422833852289011,analog_spleen|analog_skin_analog|analog_brain
combined_flight,ATP5H,3,-0.6953738657577454,0.5869372196896717,0.8440599334374312,0.5422817240738721,flight_skin|flight_eye|flight_liver
IR,SNHG17,3,-0.24963601517444456,0.21071074818586422,0.8440719068302246,0.5422782030874815,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,FLRT2,3,-0.37178397801478136,0.313823875527973,0.8441027404128567,0.5422691361415799,analog_spleen|analog_skin_analog|analog_brain
IR,GM8983,3,0.4179402155067841,0.35279948794146915,0.8441386447330378,0.5422585784729665,analog_spleen|analog_skin_analog|analog_brain
combined_flight,DNAH7B,6,0.25985296420345355,0.21935305264951233,0.8441429655334832,0.542257307968916,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
IR,ENSMUSG00000113776,3,-0.18792056588304154,0.15863184353770152,0.8441430662372958,0.5422572783576676,analog_spleen|analog_skin_analog|analog_brain
HLU,FSD1,3,0.4572803989867989,0.38602410738692455,0.8441737441580014,0.5422482578812401,analog_spleen|analog_skin_analog|analog_brain
IR,RALB,3,0.06401561771112227,0.054042743181718415,0.8442118387637932,0.5422370570347912,analog_spleen|analog_skin_analog|analog_brain
HLU,UBTD2,3,0.1497025661727745,0.12638809811660656,0.8442613944672019,0.5422224870075399,analog_spleen|analog_skin_analog|analog_brain
IR,PCBP2,3,-0.05249763725805814,0.04432849628490987,0.844390295559737,0.5421845920613669,analog_spleen|analog_skin_analog|analog_brain
IR,LRIG2,3,-0.09533068642454567,0.08049683262938594,0.8443958058426806,0.5421829722406645,analog_spleen|analog_skin_analog|analog_brain
IR,AR,3,0.10479469239316992,0.08850657008530434,0.8445711058406783,0.5421314455341866,analog_spleen|analog_skin_analog|analog_brain
combined_flight,BC049352,3,-0.6306469462478997,0.5326446116527034,0.8446003171459533,0.5421228602775283,flight_skin|flight_eye|flight_liver
HLU,ENSMUSG00000114626,2,-0.636454196439501,0.537562242291555,0.8446204682979623,0.5421169379751616,analog_skin_analog|analog_brain
HLUxIR,MMS19,3,0.19435327990918227,0.16415630567486525,0.8446284256532437,0.5421145993919437,analog_spleen|analog_skin_analog|analog_brain
IR,PARD3,3,-0.30710484770530594,0.25939362148193557,0.8446418953510125,0.5421106408350941,analog_spleen|analog_skin_analog|analog_brain
combined_flight,GM8598,3,0.3980309059339038,0.3361945613836699,0.8446443618497638,0.5421099159716753,flight_skin|flight_liver|flight_kidney
HLU,ALDH3A1,3,-0.3416979821834372,0.2886183754738222,0.8446592888401107,0.5421055292160659,analog_spleen|analog_skin_analog|analog_brain
HLU,ENSMUSG00000104138,3,-0.886706226088494,0.7489818484014776,0.8446786833343493,0.5420998296529616,analog_spleen|analog_skin_analog|analog_brain
HLU,MATN2,3,0.4855048469712934,0.41011901495453257,0.8447269201702838,0.5420856545573106,analog_spleen|analog_skin_analog|analog_brain
HLU,RNF24,3,0.2212762224148376,0.18692182055761103,0.844744264308865,0.5420805579111806,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,TGFBR3L,3,0.2138092304107153,0.18062166909557206,0.8447795630891547,0.542070185516074,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000100480,3,-0.5729973933396053,0.4840668508929114,0.8447976477289418,0.5420648715760565,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,RGS20,3,0.23147856950502269,0.1955569302106206,0.844816562431542,0.5420593138441688,analog_spleen|analog_skin_analog|analog_brain
HLU,PRAF2,3,0.26008410921323266,0.21972874115585717,0.8448372373679817,0.5420532390308286,analog_spleen|analog_skin_analog|analog_brain
HLU,PFKFB3,3,-0.3538450667251582,0.2989561621389897,0.8448787037246416,0.5420410555886906,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000105087,3,-0.2725549568764161,0.23028466645819576,0.8449109429248141,0.5420315836029779,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,FANCE,3,0.14110227012837193,0.11922161238454311,0.8449304992127147,0.5420258380609616,analog_spleen|analog_skin_analog|analog_brain
IR,GNASAS1,3,-0.6772937416184472,0.5722671336094236,0.8449319661466439,0.542025407087838,analog_spleen|analog_skin_analog|analog_brain
IR,9930012K11RIK,3,-0.16279915406173615,0.1375544195946588,0.8449332525251491,0.542025029160977,analog_spleen|analog_skin_analog|analog_brain
HLU,FABP4,3,0.628907160381499,0.5313948771651295,0.8449496361240861,0.5420202158476389,analog_spleen|analog_skin_analog|analog_brain
IR,CAPSL,3,0.6333190888829331,0.5351319431553878,0.8449641763590375,0.5420159441650838,analog_spleen|analog_skin_analog|analog_brain
combined_flight,CSTDC2,4,0.6501788810025233,0.5493797270404857,0.8449670425290029,0.5420151021393002,flight_gastrocnemius|flight_skin|flight_eye|flight_kidney
HLU,PPP1R2,3,0.15975277381559153,0.13498813216931552,0.8449814554090673,0.5420108679511259,analog_spleen|analog_skin_analog|analog_brain
HLU,ENSMUSG00000103083,2,-0.0812888419553056,0.06868766033758619,0.8449826303389776,0.5420105227853937,analog_spleen|analog_skin_analog
HLU,ENSMUSG00000098670,2,0.382685460921051,0.3233739763642415,0.8450124411335865,0.5420017652485823,analog_spleen|analog_skin_analog
combined_flight,KLRC3,4,0.24053208806560047,0.20325548386661213,0.8450243984335002,0.5419982526242147,flight_thymus|flight_skin|flight_liver|flight_kidney
HLU,ZFP872,3,0.03726740184790787,0.03149280496092078,0.8450496292818198,0.5419908408584364,analog_spleen|analog_skin_analog|analog_brain
IR,ZDHHC17,3,0.14080830016179688,0.11899606527331144,0.8450926848167715,0.5419781934148776,analog_spleen|analog_skin_analog|analog_brain
HLU,MCM3,3,0.3055999041037671,0.2582756295982643,0.8451430294474935,0.5419634055683142,analog_spleen|analog_skin_analog|analog_brain
HLU,KPNA2RT,3,0.7522938462334757,0.6358053288049533,0.8451555614114042,0.5419597246505741,analog_spleen|analog_skin_analog|analog_brain
IR,GRM3,2,0.2868754999531621,0.24246247718262115,0.8451836297523634,0.5419514805332448,analog_skin_analog|analog_brain
HLU,ABCE1,3,0.3319530498435009,0.28056441445509245,0.8451930589044786,0.54194871109786,analog_spleen|analog_skin_analog|analog_brain
IR,P2RY6,3,0.1739875690261988,0.14705876334636583,0.8452256866638342,0.5419391282201359,analog_spleen|analog_skin_analog|analog_brain
IR,KMT5C,3,-0.1368405993823234,0.11566271900234247,0.8452368571841152,0.5419358474803224,analog_spleen|analog_skin_analog|analog_brain
HLU,ENSMUSG00000108507,2,0.7065098309687785,0.597170287816546,0.8452398831484849,0.5419349587727997,analog_skin_analog|analog_brain
HLU,ENSMUSG00000110540,3,-1.0845501233577284,0.9167083056117218,0.8452429122670538,0.5419340691418272,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,AQP9,3,0.7053690364639941,0.5962235487591873,0.8452647013012984,0.5419276699406813,analog_spleen|analog_skin_analog|analog_brain
IR,GNL3,3,-0.10029291838129639,0.08477473167345996,0.8452713531167743,0.541925716405308,analog_spleen|analog_skin_analog|analog_brain
combined_flight,ACCSL,4,0.3893941007091442,0.3291530408849312,0.8452953946662249,0.5419186558913398,flight_thymus|flight_skin|flight_eye|flight_kidney
IR,ENSMUSG00000073274,3,0.1597158261064275,0.13501138775011587,0.8453225343794531,0.5419106857307636,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000104159,3,0.38534115482226533,0.3257376002329089,0.845322632454946,0.5419106569292106,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,GM4956,2,-0.09553783950526061,0.0807610031098827,0.8453300041404614,0.5419084921159082,analog_spleen|analog_skin_analog
HLU,ENSMUSG00000105556,3,-0.40448563568573515,0.3419251437538418,0.8453332151803954,0.5419075491481046,analog_spleen|analog_skin_analog|analog_brain
combined_flight,FAM210B,6,0.2492366403853031,0.21069340031443534,0.8453548368464712,0.5419011997220551,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLU,FNDC3B,3,-0.1517680360692365,0.12829922525543694,0.8453639365244402,0.5418985275519153,analog_spleen|analog_skin_analog|analog_brain
combined_flight,DIRAS2,6,0.3438369484277087,0.2906685709668711,0.8453674669074035,0.5418974908427698,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLU,SEMA3B,3,-0.37682577134733525,0.31857792681785224,0.845424995305805,0.5418805979889149,analog_spleen|analog_skin_analog|analog_brain
combined_flight,SLC45A1,3,-0.2830138121982016,0.2392746274842018,0.845452116913572,0.5418726342639824,flight_eye|flight_liver|flight_kidney
IR,GLCE,3,0.023193009754177134,0.019611116698380476,0.8455614885983896,0.5418405218020935,analog_spleen|analog_skin_analog|analog_brain
HLU,ENSMUSG00000108195,3,-0.5059679058450914,0.42784136823458163,0.8455899325756461,0.5418321710307729,analog_spleen|analog_skin_analog|analog_brain
HLU,ENSMUSG00000085129,3,-0.7711292507852262,0.6521244370736317,0.8456746201287413,0.5418073094217696,analog_spleen|analog_skin_analog|analog_brain
IR,ENSMUSG00000108991,3,-0.23502885472593435,0.1987697869047743,0.8457250335956981,0.5417925106926018,analog_spleen|analog_skin_analog|analog_brain
HLU,GM16070,3,-0.6878826859968917,0.5817786362144389,0.845752694771729,0.5417843911768871,analog_spleen|analog_skin_analog|analog_brain
IR,CCDC27,2,0.13252499143915134,0.11208424704110904,0.8457593166252952,0.5417824474690209,analog_skin_analog|analog_brain
